view,part,date,old_name,new_name,class_id,new_id,train,train_idx_aligned
right,,Apr2009,843_Chloe II right head_Apr2009.jpg,1866.jpg,466,309,True,252
right,,Jan2008 ,1536_Gibor right side_Jan2008 .jpg,1867.jpg,420,271,True,219
right,,22Mar2016,569_Bette II right head_22Mar2016.jpg,1868.jpg,324,193,True,149
left,,27Jan2015,3897_Stasny left side_27Jan2015.jpg,1869.jpg,94,416,True,333
right,,14Aug2015,2651_Malachy right side_14Aug2015.jpg,1871.jpg,397,249,True,198
left,,26Sep2016,1248_Emma I left side_26Sep2016.jpg,1872.jpg,70,397,True,319
left,,Feb2008,1365_Fadoul left head_Feb2008.jpg,1875.jpg,165,68,True,50
right,,Nov2003,4083_Thekla I right_Nov2003.jpg,1876.jpg,357,212,True,165
left,,Feb2008,1100_Dinko left head_Feb2008.jpg,1877.jpg,136,39,True,26
left,,23Jan2015,314_Anise III left side_23Jan2015.jpg,1878.jpg,44,283,True,230
right,,12Jan2015,1732_Hedia I right head_12Jan2015.jpg,1879.jpg,545,378,True,303
left,,Jun2003,1456_Gabbie II left_Jun2003.jpg,1880.jpg,50,340,True,277
left,,May2011,796_Chacha I left side_May2011.jpg,1881.jpg,79,403,True,325
left,,Nov2010,2276_Kishi I leftside_Nov2010.jpg,1882.jpg,47,312,True,255
right,,Sep2003,165_Alpha I right_Sep2003.jpg,1883.jpg,534,368,True,294
left,,May2003,3756_Sasha I left_May2003.jpg,1884.jpg,51,347,True,280
right,,27Jan2015,3897_Stasny right side_27Jan2015.jpg,1885.jpg,370,224,True,176
left,,Jul2009,1411_Finean left_Jul2009.jpg,1886.jpg,115,17,True,12
left,,Sep2010,647_Boz leftside 2_Sep2010.jpg,1887.jpg,99,421,True,336
left,,2Feb2015,3012_Mokoko left side_2Feb2015.jpg,1888.jpg,89,410,False,-1
right,,May2008,183_Alvah II right side_May2008.jpg,1889.jpg,332,199,True,154
right,,May2011,2991_Miss L rightside_May2011.jpg,1890.jpg,463,306,True,249
left,,15Aug2016,3639_Rina I left head_15Aug2016.jpg,1891.jpg,60,387,True,311
right,,Feb2003,1613_Grover right_Feb2003.jpg,1892.jpg,368,221,True,174
right,,Jan2010,977_Triple Bite right head_Jan2010.jpg,1894.jpg,378,232,False,-1
left,,Feb2011,1609_Grey leftside_Feb2011.jpg,1895.jpg,150,53,False,-1
left,,Mar2003,1465_Gabbie I left_Mar2003.jpg,1896.jpg,13,33,False,-1
right,,May2010,3062_Moses right_May2010.jpg,1898.jpg,384,236,True,186
left,,Jul2006,3436_Phyllis IV left side_Jul2006.jpg,1901.jpg,208,109,True,84
right,,Dec2008,3999_Talia I right head_Dec2008.jpg,1902.jpg,477,319,True,261
right,,12Nov2015,2090_Juno I right side_12Nov2015.jpg,1903.jpg,488,329,True,269
right,,Jul2009,1123_Dorcas I right side_Jul2009.jpg,1904.jpg,448,291,True,236
left,,16Feb2016,1876_Ita I left side_16Feb2016.jpg,1905.jpg,188,89,True,67
left,,25Dec2014,492_Barrymore left_25Dec2014.jpg,1906.jpg,145,49,True,34
right,,Jul2008,1035_Danila I right_Jul2008.jpg,1907.jpg,523,358,True,288
left,,May2004,1888_Jackie II left_May2004.jpg,1908.jpg,109,11,True,9
right,,14Aug2016,3917_Stephanie II right head_14Aug2016.jpg,1909.jpg,459,302,True,245
right,,Feb2011,2944_Miles rightside_Feb2011.jpg,1910.jpg,408,259,True,208
right,,24Aug2015,5163_Pintu right side_24Aug2015.jpg,1911.jpg,435,280,True,227
right,,Jan2011,193_Alvin right side_Jan2011.jpg,1912.jpg,422,273,True,221
left,,13Jan2016,1945_Jayme I left head_13Jan2016.jpg,1913.jpg,253,144,True,114
right,,29Dec2014,1074_Diana I right side_29Dec2014.jpg,1914.jpg,542,376,True,301
right,,28Apr2016,264_Anemone I right head_28Apr2016.jpg,1915.jpg,480,322,True,264
right,,12Dec2014,722_Camille I right_12Dec2014.jpg,1916.jpg,465,308,True,251
right,,12Jan2015,3999_Talia I right head_12Jan2015.jpg,1917.jpg,477,319,True,261
left,,May2010,2022_Joya I leftside_May2010.jpg,1918.jpg,54,373,True,299
right,,17Jan2016,276_Basil right side_17Jan2016.jpg,1919.jpg,371,225,True,177
left,,14Sep2015,818_Chelsea II left side_14Sep2015.jpg,1920.jpg,2,100,True,75
left,,23Dec2014,1293_Equinox VI leftside_23Dec2014.jpg,1921.jpg,7,396,True,318
right,,Apr2011,1570_Gonya I rightside_Apr2011.jpg,1922.jpg,298,175,False,-1
right,,Dec2009,3012_Mokoko right side_Dec2009.jpg,1923.jpg,365,218,True,171
left,,Nov2010,1211_Corrado leftside_Nov2010.jpg,1925.jpg,126,29,True,20
left,,Jan2010,3746_Sappho II left side_Jan2010.jpg,1927.jpg,107,9,False,-1
left,,5Aug2015,770_Caught I left side_5Aug2015.jpg,1928.jpg,179,80,True,59
right,,Dec 2010,2380_Lazarus right_Dec 2010.jpg,1929.jpg,414,265,True,214
right,,Nov2008,35_Malak right side_Nov2008.jpg,1930.jpg,376,230,True,182
left,,11Apr2016,4169_Twyla I left head_11Apr2016.jpg,1931.jpg,171,72,True,53
left,,Jan2008,637_Bottom left side_Jan2008.jpg,1932.jpg,96,418,False,-1
right,,Feb2003,2380_Lazarus right_Feb2003.jpg,1933.jpg,414,265,True,214
left,,Oct2004,1436_Franco left side_Oct2004.jpg,1934.jpg,90,412,True,330
left,,Mar2003,1017_Dana I left_Mar2003.jpg,1936.jpg,14,43,True,29
left,,Sep2010,3061_Morton leftside_Sep2010.jpg,1937.jpg,125,28,False,-1
right,,Sep2010,1890_Jackson right_Sep2010.jpg,1938.jpg,390,242,True,192
right,,May2011,568_Bette I right side_May2011.jpg,1939.jpg,303,181,False,-1
right,,Jan2009,3637_Ridley right_Jan2009.jpg,1941.jpg,403,255,True,204
left,,18Jul2015,281_Anemone IV left side_18Jul2015.jpg,1942.jpg,228,127,False,-1
left,,May2010,264_Anemone I left side_May2010.jpg,1944.jpg,204,106,True,81
right,,2Aug2016,2281_Koffi right side_2Aug2016.jpg,1945.jpg,367,220,True,173
left,,15Aug2015,2578_Luna I left side_15Aug2015.jpg,1946.jpg,176,77,False,-1
right,,14Aug2015,2651_Malachy right head_14Aug2015.jpg,1947.jpg,397,249,True,198
left,,Jan2011,1396_Fern I leftside_Jan2011.jpg,1948.jpg,241,137,True,108
left,,29Jan2015,1890_Jackson left_29Jan2015.jpg,1949.jpg,114,16,True,11
right,,Feb2011,619_Bona I rightside_Feb2011.jpg,1950.jpg,531,366,False,-1
right,,Oct2009,2578_Luna I right side_Oct2009.jpg,1951.jpg,452,296,True,240
right,,Dec2010,3470_Pom right_Dec2010.jpg,1952.jpg,373,227,True,179
left,,8Feb2015,2477_Lima I left side_8Feb2015.jpg,1953.jpg,59,385,True,309
left,,15Apr2015,2090_Juno I left side_15Apr2015.jpg,1954.jpg,212,114,True,89
left,,4Nov2015,2367_Laverne I left_4Nov2015.jpg,1955.jpg,18,81,True,60
left,,Nov2010,4428_Inessa I left side_Nov2010.jpg,1958.jpg,41,261,True,210
left,,Nov2010,2585_Luther left_Nov2010.jpg,1960.jpg,111,14,False,-1
left,,Jan2011,1411_Finean leftside_Jan2011.jpg,1961.jpg,115,17,True,12
right,,15Oct2016,1229_Elma II right_15Oct2016.jpg,1962.jpg,393,245,True,195
left,,Jan2010,3746_Sappho II left head_Jan2010.jpg,1963.jpg,107,9,False,-1
right,,Feb2009,15_4th Tuskless VI right side_Feb2009.jpg,1964.jpg,478,320,True,262
right,,Sep2003,951_Creusa I right_Sep2003.jpg,1965.jpg,491,332,False,-1
left,,30Jul2015,459_Azora I left_30Jul2015.jpg,1967.jpg,8,404,False,-1
left,,11Jan2015,1211_Corrado left side_11Jan2015.jpg,1968.jpg,126,29,True,20
right,,10Jan2015,3134_Nath right_10Jan2015.jpg,1969.jpg,381,233,True,183
right,,26June2016,2559_Lucrece I right side_26June2016.jpg,1970.jpg,279,163,True,129
left,,4Apr2016,1578_Gonya VI left side_4Apr2016.jpg,1971.jpg,80,405,True,326
left,,Jan2010,866_Clarice I left side_Jan2010.jpg,1972.jpg,259,149,True,119
left,head,Feb2011,1609_Grey lefthead_Feb2011.jpg,1973.jpg,150,53,False,-1
left,,18Dec2014,2297_Kuma I left side_18Dec2014.jpg,1974.jpg,256,146,True,116
left,,Sep2009,373_Ariel II left side_Sep2009.jpg,1975.jpg,181,83,True,62
left,,12Dec2014,2353_Latona I left_12Dec2014.jpg,1976.jpg,194,94,True,71
right,,Jul2006,1638_Gustava I right head_Jul2006.jpg,1977.jpg,328,196,True,151
left,,May2010,866_Clarice I leftside_May2010.jpg,1978.jpg,259,149,True,119
right,,Dec2008,3999_Talia I right side_Dec2008.jpg,1979.jpg,477,319,True,261
left,,24Oct2016,2350_Larina I left head_24Oct2016.jpg,1980.jpg,26,150,True,120
left,,24June2016,1799_Hulweh I left head_24June2016.jpg,1981.jpg,6,386,True,310
right,,Dec2004,5061_Ibrahim right head_Dec2004.jpg,1982.jpg,395,247,True,196
left,,18Apr2016,5901_Walker left side_18Apr2016.jpg,1984.jpg,155,58,True,41
right,,Mar2003,1465_Gabbie I right_Mar2003.jpg,1985.jpg,289,168,True,132
left,,21JJan2015,3809_Sharif left side_21JJan2015.jpg,1987.jpg,88,409,True,328
right,,Oct 2004,373_Ariel II right_Oct 2004.jpg,1988.jpg,457,300,True,243
left,,Apr2009,2991_Miss L left side_Apr2009.jpg,1989.jpg,187,88,True,66
left,,26June2016,3747_Sappho III left head_26June2016.jpg,1990.jpg,11,12,True,10
right,,May2010,4030_Taylor rightside_May2010.jpg,1991.jpg,483,324,True,266
left,,Jan2009,1613_Grover left side_Jan2009.jpg,1992.jpg,92,414,False,-1
left,head,Apr2011,647_Boz lefthead_Apr2011.jpg,1993.jpg,99,421,True,336
left,,Mar2004,2671_Mar I left 2_Mar2004.jpg,1994.jpg,12,22,True,17
right,,8Apr2016,4729_Engracia I right head_8Apr2016.jpg,1995.jpg,345,207,True,160
right,,Jan2008,405_Asterix right side_Jan2008.jpg,1997.jpg,406,258,True,207
right,,25Jan2016,1732_Hedia I right head_25Jan2016.jpg,1998.jpg,545,378,True,303
right,,May2011,3483_Primrose I rightside_May2011.jpg,1999.jpg,487,328,True,268
left,,25Feb2016,1086_Diana VII left side_25Feb2016.jpg,2000.jpg,274,158,True,125
right,,Sep2010,3637_Ridley right_Sep2010.jpg,2001.jpg,403,255,True,204
right,,4Nov2015,348_April II right side_4Nov2015.jpg,2002.jpg,307,184,True,141
left,,1Jan2013,5778_Jamie left head_1Jan2013.jpg,2003.jpg,135,38,True,25
right,,Nov2009,1396_Fern I right side_Nov2009.jpg,2004.jpg,517,352,True,282
right,,Sep2004,3637_Ridley right_Sep2004.jpg,2005.jpg,403,255,True,204
right,,Feb2010,4109_Tibbie right side_Feb2010.jpg,2006.jpg,308,185,False,-1
right,,Dec2010,637_Bottom rightside_Dec2010.jpg,2008.jpg,372,226,True,178
right,,May2011,3441_Pia II(II)  right side_May2011.jpg,2009.jpg,348,209,True,162
right,,18Nov2015,5160_Perrin right musth_18Nov2015.jpg,2010.jpg,425,275,True,223
left,head,Nov2010,2091_Juno II lefthead_Nov2010.jpg,2011.jpg,244,139,True,110
left,,Dec2009,1074_Diana I left side_Dec2009.jpg,2013.jpg,266,154,False,-1
right,,Sep2009,459_Azora I right_Sep2009.jpg,2016.jpg,284,165,True,131
left,,Apr2009,1465_Gabbie I left head_Apr2009.jpg,2018.jpg,13,33,False,-1
left,,27June2016,2675_Maralla II left side_27June2016.jpg,2019.jpg,30,178,True,138
right,,May2010,183_Alvah I right_May2010.jpg,2020.jpg,332,199,True,154
left,,May2006,2125_Kamra I left_May2006.jpg,2021.jpg,29,169,False,-1
right,,May2010,613_Bogota III right side_May2010.jpg,2022.jpg,319,190,True,146
right,,10Feb2016,1319_Etta III right side_10Feb2016.jpg,2023.jpg,276,160,True,127
right,,Jan2003,3410_Phaedra I right_Jan2003.jpg,2025.jpg,474,316,True,258
right,,May2003,1127_Doris I right 2_May2003.jpg,2026.jpg,507,345,False,-1
right,,12Jan2015,3999_Talia I right side_12Jan2015.jpg,2027.jpg,477,319,True,261
left,,Nov2010,134_Alicia I left_Nov2010.jpg,2028.jpg,239,134,True,106
left,,Aug2004,3012_Mokoko left side_Aug2004.jpg,2029.jpg,89,410,False,-1
right,,7Aug2016,42_Adar right side_7Aug2016.jpg,2030.jpg,398,250,True,199
left,,May2008,2779_Matoma left side_May2008.jpg,2031.jpg,240,136,True,107
right,,Jan2011,3045_Morgana I right_Jan2011.jpg,2032.jpg,337,202,False,-1
left,,Feb2011,5137_Munshi leftside_Feb2011.jpg,2033.jpg,160,63,True,45
left,,May2010,00183_Alvah II left side_May2010.jpg,2034.jpg,77,401,True,323
left,,Apr2011,2090_Juno I left_Apr2011.jpg,2035.jpg,212,114,True,89
left,,Feb2010,3747_Sappho III left side_Feb2010.jpg,2037.jpg,11,12,True,10
right,,Sep2009,3061_Morton right head_Sep2009.jpg,2038.jpg,401,253,True,202
left,,16June2016,951_Creusa I left head_16June2016.jpg,2039.jpg,215,117,True,91
right,,26Apr2015,1450_Freddy right side_26Apr2015.jpg,2040.jpg,430,277,True,225
left,,29Dec2014,3423_Philomena I left side_29Dec2014.jpg,2041.jpg,222,123,True,97
right,,Mar2003,3427_Phyllis I right_Mar2003.jpg,2042.jpg,450,294,True,238
left,,Nov2010,2655_Malcolm left_Nov2010.jpg,2043.jpg,116,18,True,13
left,,12Sep2015,4088_Thelma II left side_12Sep2015.jpg,2044.jpg,21,111,True,86
left,,16Feb2016,1876_Ita I left head_16Feb2016.jpg,2045.jpg,188,89,True,67
left,,Feb2010,373_Ariel II left head 2_Feb2010.jpg,2046.jpg,181,83,True,62
right,,17Aug2015,165_Alpha I right side_17Aug2015.jpg,2047.jpg,534,368,True,294
right,,14Nov2014,492_Barrymore right side_14Nov2014.jpg,2048.jpg,421,272,True,220
left,,Jan2006,1214_Eldridge left side 2_Jan2006.jpg,2050.jpg,93,415,True,332
right,,14Aug2016,3917_Stephanie II right side_14Aug2016.jpg,2052.jpg,459,302,True,245
right,,22Mar2015,2090_Juno I right_22Mar2015.jpg,2053.jpg,488,329,True,269
right,,24Aug2015,5163_Pintu right head_24Aug2015.jpg,2054.jpg,435,280,True,227
left,,Jun2006,2246_Kimball left_Jun2006.jpg,2055.jpg,156,59,True,42
right,,Nov2008,3637_Ridley right side_Nov2008.jpg,2056.jpg,403,255,True,204
left,head,jan2011,1945_Jayme I lefthead_jan2011.jpg,2057.jpg,253,144,True,114
right,,1Nov2015,2578_Luna I right_1Nov2015.jpg,2058.jpg,452,296,True,240
left,,Sep2005,1613_Grover left side_Sep2005.jpg,2059.jpg,92,414,False,-1
right,,May2010,3062_Moses 2 right_May2010.jpg,2060.jpg,384,236,True,186
right,,Dec2010,1229_Elma II rightside_Dec2010.jpg,2061.jpg,393,245,True,195
left,,11Jan2015,4155_Tudor left head_11Jan2015.jpg,2062.jpg,163,66,True,48
right,,25Feb2016,1074_Diana I right side_25Feb2016.jpg,2063.jpg,542,376,True,301
left,,Oct2010,3061_Morton leftside_Oct2010.jpg,2064.jpg,125,28,False,-1
left,,Nov2008,4345_Zandra  left side_Nov2008.jpg,2065.jpg,229,128,True,100
left,,Feb2010,1233_Elodie I left_Feb2010.jpg,2066.jpg,5,339,False,-1
left,,May2011,568_Bette I leftside 2_May2011.jpg,2067.jpg,27,156,False,-1
right,,27Jan2015,3897_Stasny right head_27Jan2015.jpg,2068.jpg,370,224,True,176
left,,May2010,269_Anemone III left side_May2010.jpg,2069.jpg,251,142,False,-1
left,,Jun2008,2681_Maren left side_Jun2008.jpg,2070.jpg,158,61,True,44
right,,Mar2010,4254_Vicky IV right side_Mar2010.jpg,2071.jpg,361,216,True,169
left,,15Aug2016,3639_Rina I left side_15Aug2016.jpg,2072.jpg,60,387,True,311
left,,Dec2009,276_Basil left side_Dec2009.jpg,2073.jpg,95,417,True,334
left,,Nov2010,2073_June III leftside_Nov2010.jpg,2074.jpg,9,411,True,329
left,,May2010,4249_Vicky III leftside_May2010.jpg,2075.jpg,57,384,True,308
right,,21Jan2015,3809_Sharif right side_21Jan2015.jpg,2076.jpg,364,217,True,170
